date,total,num_good,num_bad
2020-05-16,1,1,0
2020-05-20,1,1,0
2020-05-22,1,0,1
2020-05-26,1,1,0
2020-06-04,1,1,0
2020-06-05,1,1,0
2020-06-08,1,1,0
2020-06-09,2,1,1
2020-06-10,1,1,0
2020-06-13,1,1,0
2020-06-15,1,1,0
2020-06-16,1,1,0
2020-06-17,1,1,0
2020-06-18,2,2,0
2020-06-19,2,2,0
2020-06-21,1,1,0
2020-06-22,2,2,0
2020-06-23,2,2,0
2020-06-24,2,1,1
2020-06-25,1,1,0
2020-06-26,3,1,2
2020-06-30,1,1,0
2020-07-01,3,3,0
2020-07-07,1,1,0
2020-07-08,2,1,1
2020-07-09,1,1,0
2020-07-13,1,1,0
2020-07-14,1,0,1
2020-07-15,3,2,1
2020-07-20,3,3,0
2020-07-21,2,2,0
2020-07-22,1,0,1
2020-07-23,2,2,0
2020-07-28,1,1,0
2020-07-29,2,1,1
2020-07-30,1,1,0
2020-07-31,2,2,0
2020-08-01,3,3,0
2020-08-03,6,5,1
2020-08-05,2,2,0
2020-08-07,2,0,2
2020-08-11,2,2,0
2020-08-12,1,1,0
2020-08-13,2,2,0
2020-08-14,2,2,0
2020-08-15,1,1,0
2020-08-16,1,1,0
2020-08-17,1,0,1
2020-08-18,2,2,0
2020-08-19,4,3,1
2020-08-20,1,0,1
2020-08-22,1,1,0
2020-08-24,2,2,0
2020-08-25,3,2,1
2020-08-26,4,2,2
2020-08-27,3,1,2
2020-08-28,3,2,1
2020-08-29,1,0,1
2020-08-31,2,1,1
2020-09-03,2,1,1
2020-09-04,5,3,2
2020-09-05,1,1,0
2020-09-10,1,1,0
2020-09-11,3,2,1
2020-09-13,1,1,0
2020-09-14,3,1,2
2020-09-15,1,1,0
2020-09-16,1,1,0
2020-09-17,2,2,0
2020-09-18,1,0,1
2020-09-21,2,1,1
2020-09-22,2,2,0
2020-09-28,1,0,1
2020-10-02,2,2,0
2020-10-06,3,3,0
2020-10-07,1,1,0
2020-10-08,3,3,0
2020-10-09,2,2,0
2020-10-12,3,1,2
2020-10-13,1,0,1
2020-10-18,1,1,0
2020-10-20,4,3,1
2020-10-21,5,3,2
2020-10-22,3,3,0
2020-10-25,1,1,0
2020-10-26,1,1,0
2020-10-28,1,1,0
2020-10-29,1,1,0
2020-11-04,2,2,0
2020-11-05,1,1,0
2020-11-06,1,1,0
2020-11-09,1,1,0
2020-11-10,3,3,0
2020-11-11,1,0,1
2020-11-12,2,2,0
2020-11-18,1,1,0
2020-11-30,1,1,0
2020-12-01,2,1,1
2020-12-02,2,2,0
2020-12-03,3,3,0
2020-12-07,1,0,1
2020-12-08,1,1,0
2020-12-09,1,1,0
2020-12-14,4,4,0
2020-12-15,3,3,0
2020-12-16,2,1,1
2020-12-17,1,1,0
2020-12-18,2,1,1
2020-12-21,1,1,0
2020-12-23,1,1,0
2020-12-31,1,1,0
2021-01-04,1,1,0
2021-01-05,1,1,0
2021-01-06,2,2,0
2021-01-07,1,0,1
2021-01-10,1,1,0
2021-01-11,1,0,1
2021-01-12,1,0,1
2021-01-15,1,1,0
2021-01-19,1,1,0
2021-01-20,1,1,0
2021-01-22,1,1,0
2021-01-23,1,1,0
2021-01-24,1,1,0
2021-01-25,2,1,1
2021-01-26,2,2,0
2021-01-27,2,1,1
2021-01-29,1,1,0
2021-02-01,1,0,1
2021-02-02,2,1,1
2021-02-03,1,1,0
2021-02-06,1,1,0
2021-02-08,1,1,0
2021-02-11,1,1,0
2021-02-13,1,1,0
2021-02-16,4,3,1
2021-02-17,1,1,0
2021-02-19,1,1,0
2021-02-20,1,1,0
2021-02-22,1,0,1
2021-02-23,1,1,0
2021-02-24,1,1,0
2021-02-26,1,1,0
2021-03-02,1,0,1
2021-03-06,1,1,0
2021-03-09,1,1,0
2021-03-10,2,1,1
2021-03-11,1,0,1
2021-03-12,1,1,0
2021-03-13,1,1,0
2021-03-17,1,0,1
2021-03-18,1,1,0
2021-03-19,1,1,0
2021-03-21,1,1,0
2021-03-22,1,1,0
2021-03-23,3,3,0
2021-03-24,1,1,0
2021-03-30,1,1,0
2021-03-31,4,3,1
2021-04-01,2,2,0
2021-04-03,1,1,0
2021-04-06,3,2,1
2021-04-09,1,1,0
2021-04-12,2,1,1
2021-04-13,2,1,1
2021-04-14,2,1,1
2021-04-16,1,1,0
2021-04-20,2,1,1
2021-04-21,3,2,1
2021-04-24,1,1,0
2021-04-27,5,2,3
2021-04-28,5,3,2
2021-04-29,4,2,2
2021-04-30,1,1,0
2021-05-02,1,1,0
2021-05-03,4,2,2
2021-05-04,2,2,0
2021-05-05,1,1,0
2021-05-11,1,1,0
2021-05-13,1,0,1
2021-05-14,1,1,0
2021-05-16,1,1,0
2021-05-17,1,1,0
2021-05-20,1,1,0
2021-05-21,1,1,0
2021-05-25,1,0,1
2021-05-26,1,1,0
2021-05-27,1,1,0
2021-05-30,1,1,0
2021-06-04,1,1,0
2021-06-05,2,1,1
2021-06-07,1,1,0
2021-06-09,2,2,0
2021-06-10,2,2,0
2021-06-11,1,0,1
2021-06-14,2,2,0
2021-06-16,1,1,0
2021-06-23,3,2,1
2021-06-24,1,1,0
2021-06-28,1,0,1
2021-06-29,2,1,1
2021-06-30,2,1,1
2021-07-01,2,1,1
2021-07-02,2,2,0
2021-07-06,1,0,1
2021-07-07,4,2,2
2021-07-13,1,1,0
2021-07-14,1,1,0
2021-07-19,4,4,0
2021-07-20,2,2,0
2021-07-21,2,2,0
2021-07-22,1,1,0
2021-07-27,3,2,1
2021-07-28,2,2,0
2021-07-29,2,2,0
2021-07-30,2,1,1
2021-08-03,1,0,1
2021-08-05,1,1,0
2021-08-09,2,1,1
2021-08-11,2,1,1
2021-08-12,2,2,0
2021-08-17,1,0,1
2021-08-18,1,0,1
2021-08-19,1,1,0
2021-08-20,1,1,0
2021-08-24,1,1,0
2021-08-26,2,2,0
2021-08-30,1,1,0
2021-08-31,1,1,0
2021-09-01,1,1,0
2021-09-02,2,1,1
2021-09-09,1,1,0
2021-09-13,2,1,1
2021-09-15,2,2,0
2021-09-16,1,1,0
2021-09-17,1,0,1
2021-09-18,1,1,0
2021-09-22,1,1,0
2021-09-23,1,0,1
2021-09-28,1,1,0
2021-10-04,2,2,0
2021-10-06,2,2,0
2021-10-08,1,0,1
2021-10-10,1,1,0
2021-10-11,1,1,0
2021-10-12,2,1,1
2021-10-14,1,1,0
2021-10-15,1,0,1
2021-10-18,1,0,1
2021-10-19,1,1,0
2021-10-20,1,1,0
2021-10-21,2,2,0
2021-10-22,1,1,0
2021-10-24,1,1,0
2021-10-25,2,2,0
2021-10-26,3,3,0
2021-10-27,2,1,1
2021-10-29,1,0,1
2021-11-01,1,1,0
2021-11-02,2,1,1
2021-11-03,2,2,0
2021-11-04,1,1,0
2021-11-05,1,0,1
2021-11-10,1,1,0
2021-11-15,2,0,2
2021-11-16,2,0,2
2021-11-17,3,3,0
2021-11-19,1,1,0
2021-11-22,1,1,0
2021-11-23,1,1,0
2021-11-29,2,2,0
2021-12-01,1,1,0
2021-12-02,1,1,0
2021-12-03,1,1,0
2021-12-06,1,1,0
2021-12-07,1,1,0
2021-12-08,1,1,0
2021-12-11,1,1,0
2021-12-14,2,2,0
2021-12-17,1,1,0
2021-12-20,2,2,0
2021-12-22,2,2,0
2021-12-29,1,1,0
2021-12-30,2,2,0
2022-01-03,2,2,0
2022-01-05,2,2,0
2022-01-06,2,1,1
2022-01-10,2,1,1
2022-01-12,1,1,0
2022-01-13,2,2,0
2022-01-14,2,2,0
2022-01-18,7,3,4
2022-01-19,3,3,0
2022-01-20,2,1,1
2022-01-21,2,2,0
2022-01-24,2,0,2
2022-01-25,5,4,1
2022-01-26,3,1,2
2022-01-27,1,0,1
2022-01-31,2,2,0
2022-02-01,3,1,2
2022-02-02,1,0,1
2022-02-03,2,1,1
2022-02-08,1,1,0
2022-02-09,2,2,0
2022-02-10,1,1,0
2022-02-11,1,1,0
2022-02-12,1,1,0
2022-02-14,1,1,0
2022-02-15,1,1,0
2022-02-17,1,1,0
2022-02-18,1,1,0
2022-02-22,2,1,1
2022-02-23,1,1,0
2022-02-24,2,1,1
2022-03-01,1,1,0
2022-03-02,1,1,0
2022-03-04,1,1,0
2022-03-07,2,1,1
2022-03-08,1,1,0
2022-03-09,2,2,0
2022-03-10,1,0,1
2022-03-11,3,2,1
2022-03-16,1,1,0
2022-03-17,1,1,0
2022-03-18,2,2,0
2022-03-21,3,3,0
2022-03-24,3,3,0
2022-03-25,1,1,0
2022-03-28,2,2,0
2022-03-30,2,2,0
2022-03-31,2,2,0
2022-04-01,1,1,0
2022-04-06,1,1,0
2022-04-07,1,1,0
2022-04-08,1,1,0
2022-04-12,1,1,0
2022-04-13,1,1,0
2022-04-14,1,0,1
2022-04-15,1,1,0
2022-04-16,2,1,1
2022-04-19,1,1,0
2022-04-20,2,1,1
2022-04-22,2,2,0
2022-04-25,2,2,0
2022-04-26,4,4,0
2022-04-27,1,1,0
2022-04-28,3,2,1
2022-04-29,2,2,0
2022-04-30,1,1,0
2022-05-02,1,1,0
2022-05-04,2,2,0
2022-05-05,1,1,0
2022-05-10,1,0,1
2022-05-11,3,3,0
2022-05-12,1,1,0
2022-05-16,1,1,0
2022-05-18,2,2,0
2022-05-20,1,1,0
2022-05-23,4,3,1
2022-05-25,1,1,0
2022-05-26,2,1,1
2022-06-01,1,1,0
2022-06-03,1,1,0
2022-06-04,1,1,0
2022-06-06,2,2,0
2022-06-07,1,1,0
2022-06-09,3,3,0
2022-06-13,2,1,1
2022-06-15,1,1,0
2022-06-17,1,1,0
2022-06-20,1,1,0
2022-06-21,2,2,0
2022-06-22,2,2,0
2022-06-23,1,1,0
2022-06-24,2,1,1
2022-06-27,2,2,0
2022-06-28,1,1,0
2022-07-06,2,2,0
2022-07-08,1,1,0
2022-07-09,1,1,0
2022-07-13,1,1,0
2022-07-14,1,1,0
2022-07-16,1,1,0
2022-07-22,1,1,0
2022-07-26,3,3,0
2022-07-27,3,3,0
2022-07-28,3,3,0
2022-07-29,1,1,0
2022-08-02,2,1,1
2022-08-11,1,0,1
2022-08-21,1,1,0
2022-08-26,1,1,0
2022-09-01,2,2,0
2022-09-02,1,1,0
2022-09-07,3,3,0
2022-09-13,1,0,1
2022-09-16,1,1,0
2022-09-23,1,1,0
2022-09-24,1,1,0
2022-09-29,1,0,1
2022-09-30,1,1,0
2022-10-04,1,1,0
2022-10-11,1,1,0
2022-10-12,1,1,0
2022-10-13,1,1,0
2022-10-20,1,1,0
2022-10-21,1,1,0
2022-10-25,1,1,0
2022-10-26,3,3,0
2022-10-27,2,2,0
2022-10-28,3,3,0
2022-11-01,1,1,0
2022-11-02,1,0,1
2022-11-03,1,1,0
2022-11-09,1,1,0
2022-11-10,1,0,1
2022-11-14,1,1,0
2022-11-16,1,1,0
2022-11-21,1,0,1
2022-11-23,1,1,0
2022-11-28,1,1,0
2022-11-29,1,1,0
2022-12-02,1,1,0
2022-12-05,2,2,0
2022-12-06,3,2,1
2022-12-07,2,2,0
2022-12-08,3,3,0
2022-12-09,1,0,1
2022-12-10,2,2,0
2022-12-12,2,0,2
2022-12-15,1,0,1
2022-12-19,1,1,0
2022-12-20,1,1,0
2022-12-21,1,1,0
2022-12-22,1,1,0
2022-12-23,1,1,0
2022-12-29,1,0,1
2022-12-30,2,2,0
